starname,tic_id,mass,mass_mc_err,mass_observed,mass_resid,age_log10yr,age_gyr,age_gyr_mc_err,age_observed,age_resid,feh,feh_mc_err,feh_observed,feh_resid,AV,AV_mc_err,distance_pc,distance_pc_mc_err,chi2,dof,red_chi2,success,message,bands_used,used_teff_initial,used_feh_initial,used_age_initial,BP_mag_obs,BP_mag_model,BP_mag_resid,G_mag_obs,G_mag_model,G_mag_resid,RP_mag_obs,RP_mag_model,RP_mag_resid,J_mag_obs,J_mag_model,J_mag_resid,H_mag_obs,H_mag_model,H_mag_resid,K_mag_obs,K_mag_model,K_mag_resid
TOI-3135,448098793,1.0406406389462093,0.018206810456335546,1.044,-0.0033593610537907548,9.40554448836484,2.5441603991096007,0.06549882565305976,1.8,0.7441603991096006,0.08177110750402374,0.09698082860256621,0.071,0.010771107504023741,0.3009963550278296,0.08167726991150706,219.9618502623316,4.8540417344763025,1.6616694356180748,3,0.5538898118726916,True,`ftol` termination condition is satisfied.,"['BP_mag', 'G_mag', 'RP_mag', 'J_mag', 'H_mag', 'K_mag']",True,True,True,11.94425238648,11.94945161526708,0.005199228787079235,11.57534535534,11.576040119028029,0.0006947636880294539,11.03637586736,11.035023468463276,-0.0013523988967243383,10.443,10.419960250978429,-0.0230397490215708,10.052,10.068128892655142,0.016128892655142835,10.009,10.011247068178564,0.0022470681785637936
