    0.163686264038085938E+04    0.891164726018905640E+01   -0.170939618349075317E+01    0.728378415107727051E+04    0.796370506286621094E-01   -0.317143517527908611E+06   -0.697375511231548995E+01    1
    0.155215232670307159E+04    0.942404745817184519E+01   -0.325414419174194336E+00    0.494314193725585938E+04    0.790111839771270752E+00   -0.313011355827848136E+06   -0.697475511231553025E+01    1
    0.153062068998813629E+04    0.828256575584411614E+01   -0.107192924618721008E+01    0.295096635818481445E+02    0.963746070861816406E+00   -0.301502891567450075E+06   -0.697575511231552614E+01    1
    0.166645931482315063E+04    0.840353123128414126E+01   -0.150146195292472839E+01    0.964973747730255127E+04    0.458184421062469482E+00   -0.288197877664335363E+06   -0.697675511231550338E+01    1
    0.737628260850906372E+03    0.671170457601547277E+01   -0.136336976289749146E+01    0.626638531684875488E+03    0.960832834243774414E-02   -0.277851078995876422E+06   -0.697775511231553747E+01    1
    0.154660552382469177E+04    0.939765568017959652E+01   -0.662968009710311890E+00    0.463992118835449219E+04    0.760619521141052246E+00   -0.239844497589337087E+06   -0.697875511231551471E+01    1
    0.560231779217720032E+03    0.657321654021740009E+01   -0.754137903451919556E+00    0.648543059825897217E+04    0.996036827564239502E+00   -0.235519891594152752E+06   -0.697975511231548751E+01    1
    0.442392413020133972E+03    0.668793173372745553E+01   -0.158507418632507324E+01    0.225345253944396973E+04    0.291969895362854004E+00   -0.233310441152343992E+06   -0.698075511231549406E+01    1
    0.152727442502975464E+04    0.842189344108104798E+01   -0.347981989383697510E+00    0.533389389514923096E+04    0.559454679489135742E+00   -0.207088951729034306E+06   -0.698175511231549972E+01    1
    0.164199451088905334E+04    0.966253052592277584E+01   -0.147688621282577515E+01    0.413949489593505859E+03    0.919780790805816650E+00   -0.206244880768474977E+06   -0.698275511231551516E+01    1
    0.164425997436046600E+04    0.926593131721019780E+01   -0.118170267343521118E+01    0.612308025360107422E+04    0.636921525001525879E-01   -0.200646080471874622E+06   -0.698375511231553414E+01    1
    0.164250209212303162E+04    0.966858970046043353E+01   -0.130772304534912109E+01    0.436050832271575928E+04    0.493405580520629883E+00   -0.184762554902982112E+06   -0.698475511231553270E+01    1
    0.169456259965896606E+04    0.809217142343521090E+01   -0.168460130691528320E+01    0.424899518489837646E+04    0.519728362560272217E+00   -0.181553655150293547E+06   -0.698575511231552948E+01    1
    0.167327823042869568E+04    0.855959961831569771E+01   -0.109986928105354309E+01    0.838769972324371338E+04    0.840930879116058350E+00   -0.180777372680191940E+06   -0.698675511231552360E+01    1
    0.165070309638977051E+04    0.950431409180164444E+01   -0.960586726665496826E+00    0.499128758907318115E+04    0.442563951015472412E+00   -0.154279398000320594E+06   -0.698775511231549373E+01    1
