    0.364971772013523889E+03    0.100978581273853436E+02   -0.450653180807639941E+00    0.305499379033956473E+03    0.789086751246599105E+00   -0.299812397497653045E+02
    0.270765656788365334E+03    0.866022284226972694E+01   -0.575823163484667333E+00    0.332908926503092459E+03    0.599589787329209312E+00   -0.299654693672184251E+02
    0.374220865956472835E+03    0.100244783644425066E+02   -0.519193862749751656E+00    0.440313193463854873E+03    0.891898991472948044E+00   -0.298973632463458259E+02
    0.385649136007396351E+03    0.100624625536281300E+02   -0.500126975061133905E+00    0.298128023205427894E+03    0.707106843743819158E+00   -0.298619593435838730E+02
    0.356609337864560871E+03    0.100821016307490883E+02   -0.792145518006459604E+00    0.340319296311288724E+03    0.895744222644180632E+00   -0.298091018783149195E+02
    0.337418569870847080E+03    0.963133359996983529E+01   -0.432551869495320762E+00    0.445723152838562044E+03    0.139114500443083960E+00   -0.297984599003068489E+02
    0.338918778590737247E+03    0.968612907323061023E+01   -0.605768316480142399E+00    0.305211249525713583E+03    0.771310769422307030E-01   -0.297679485904951200E+02
    0.322907470912117958E+03    0.949239460511981648E+01   -0.355498640818352474E+00    0.420137531706002108E+03    0.583614444880917072E+00   -0.297246616824076852E+02
    0.340643312939536770E+03    0.972914096492884006E+01   -0.738260817293012739E+00    0.336705437042388610E+03    0.369409884221034990E+00   -0.297040263425784019E+02
    0.371848146421059369E+03    0.101272362264051594E+02   -0.534604484382299905E+00    0.431244506773045146E+03    0.227698653928664119E+00   -0.296834060310253349E+02
    0.250297429164997027E+03    0.835830233524194455E+01   -0.463552159168068911E+00    0.380908653153149146E+03    0.637352035729426114E+00   -0.296742652281722954E+02
    0.340644443926160648E+03    0.983672963389635413E+01   -0.689472668560533464E+00    0.333899359564163319E+03    0.263034832781869177E+00   -0.296581670814452352E+02
    0.371447173969067194E+03    0.994185884727861868E+01   -0.421273789761876571E+00    0.302825073870217523E+03    0.115249508738572440E+00   -0.296333424458471448E+02
    0.331806138747962052E+03    0.955946993536010936E+01   -0.474768730068978684E+00    0.296785212329177966E+03    0.287736565467256122E+00   -0.296294533824608664E+02
    0.336570696296486233E+03    0.974061572871934445E+01   -0.659152848596601171E+00    0.397632466551803361E+03    0.306975643063880810E+00   -0.296259354096220235E+02
    0.201517010675972784E+03    0.766602450180329065E+01   -0.332863205085213831E+00    0.356557141313168415E+03    0.149091252210393599E+00   -0.296246877352341613E+02
    0.375905329242648065E+03    0.992037707821750026E+01   -0.398324631853785416E+00    0.328445324610457533E+03    0.983155467791155813E+00   -0.296067294741197742E+02
    0.344841849615214585E+03    0.971134417356813806E+01   -0.315918482598562811E+00    0.287918851002132897E+03    0.385433453628914402E+00   -0.296067268629187836E+02
    0.258949518432253114E+03    0.841337303450682583E+01   -0.259961311388473337E+00    0.396434961456787335E+03    0.734787869654472625E+00   -0.295869091576089573E+02
    0.307434479776803698E+03    0.923301908056769349E+01   -0.647107494213717160E+00    0.379495025624983498E+03    0.622874990004438467E+00   -0.295171352457314136E+02
    0.361645828124714171E+03    0.987764608721935744E+01   -0.502239236216380114E+00    0.346975448510569663E+03    0.391343169202386987E+00   -0.295126146946662722E+02
    0.350238992602123460E+03    0.100247810722123933E+02   -0.732142698886523835E+00    0.364039351021866196E+03    0.509756928304895496E+00   -0.294935882227556121E+02
    0.406160579121349429E+03    0.100925896252166432E+02   -0.289372909552008117E+00    0.294731134524820277E+03    0.844215353346735697E+00   -0.294851077421563339E+02
    0.282872610624318213E+03    0.879806328180899655E+01   -0.516761466058595076E+00    0.361869226601149705E+03    0.495514165216702940E+00   -0.294006892900303960E+02
    0.358556722855607063E+03    0.100629098111711563E+02   -0.339546819569469527E+00    0.328707793342951334E+03    0.244769596711957055E+00   -0.293948542439593723E+02
    0.392756085599155824E+03    0.100188246906258058E+02   -0.435286948236345062E+00    0.363866152690246452E+03    0.890215638122268782E+00   -0.293918158429146956E+02
    0.217688514132200794E+03    0.790884688235352940E+01   -0.285886516648182543E+00    0.334488023842852783E+03    0.831925224763574334E+00   -0.293826847053427969E+02
    0.339238946824637367E+03    0.972913163553344873E+01   -0.447933252582711106E+00    0.439257920643090756E+03    0.911607638954363697E+00   -0.293535041940437011E+02
    0.332821730294709084E+03    0.965314357811831059E+01   -0.686566843544478278E+00    0.393518184618906957E+03    0.673144172475000246E+00   -0.293245076395134312E+02
    0.345497691742911627E+03    0.985707434114582171E+01   -0.801517741566319053E+00    0.370548958524495333E+03    0.855939942171006773E+00   -0.293141789682598457E+02
    0.344856767520821677E+03    0.986290565791757601E+01   -0.632875467544047776E+00    0.415493034324976293E+03    0.177640571719964169E+00   -0.292954067555088926E+02
    0.315706687171202134E+03    0.926859316515948350E+01   -0.489579913942657985E+00    0.380360634488495975E+03    0.986143449267662842E+00   -0.292763920564707085E+02
    0.227849896426540198E+03    0.804828038439144144E+01   -0.267442221411020142E+00    0.321658185173829395E+03    0.706121527878057931E+00   -0.291856551989852697E+02
    0.222113165308741486E+03    0.795923667144185387E+01   -0.286560687895530908E+00    0.325342259926199631E+03    0.944566430896707998E+00   -0.291202010706348524E+02
    0.288186601952728381E+03    0.892052008810036945E+01   -0.587292986194329458E+00    0.356096848626997087E+03    0.820099941368899299E+00   -0.291075815378279223E+02
    0.394393360056936842E+03    0.101001507863338791E+02   -0.561723995212869198E+00    0.326473770676332094E+03    0.412001009455368217E+00   -0.291028057305319372E+02
    0.359184669470120525E+03    0.100659007064214308E+02   -0.322278401505792012E+00    0.371435289374085642E+03    0.525992539515426905E+00   -0.290995717658935078E+02
    0.373032126776095879E+03    0.101174524163189119E+02   -0.277403287105480789E+00    0.301882258872331477E+03    0.514262721008211576E+00   -0.290900996643010501E+02
    0.384486732603375913E+03    0.100556540747774719E+02   -0.390690487542539433E+00    0.447328909726637505E+03    0.887414134130710908E+00   -0.290811241688789970E+02
    0.346402853111695094E+03    0.982002749476186487E+01   -0.722902320430854672E+00    0.365319137484094995E+03    0.398846639150461757E+00   -0.290805479714040978E+02
    0.278314763171598315E+03    0.874795485590586708E+01   -0.500234015051451486E+00    0.376524612468408975E+03    0.135559091874315113E+00   -0.290733173967097400E+02
    0.339875086462740740E+03    0.964512290919940085E+01   -0.514086203529202201E+00    0.318488632774906478E+03    0.846413483706598080E+00   -0.290652683607089628E+02
    0.354440680450159903E+03    0.100348324131457538E+02   -0.430813634927712741E+00    0.385117056028804598E+03    0.805710034023615074E+00   -0.290594093972205343E+02
    0.305950180325235067E+03    0.916992295065098517E+01   -0.448041983094843221E+00    0.414466788923994329E+03    0.326744638596992931E+00   -0.290473610639044111E+02
    0.358197540487118715E+03    0.983265772174441466E+01   -0.366319252032838882E+00    0.395950357041324196E+03    0.956746787429758494E+00   -0.290327861313738680E+02
    0.336531893071355398E+03    0.972979483025779857E+01   -0.438755050477196207E+00    0.400322126391077006E+03    0.711377376979101306E+00   -0.290160170992950484E+02
    0.353761401094336463E+03    0.100138358826515237E+02   -0.491869652706543814E+00    0.310667444992729259E+03    0.938044801109615078E+00   -0.290111939714536646E+02
    0.289586061643380333E+03    0.888608599013818079E+01   -0.422964629025605721E+00    0.387838295984904164E+03    0.134994655875599945E+00   -0.290105874480793915E+02
    0.309716322303997572E+03    0.916033528662413055E+01   -0.329790313884285702E+00    0.309974711131959282E+03    0.594923633224409137E-01   -0.290042532493476202E+02
    0.361952513867323546E+03    0.101147635427679177E+02   -0.627918573507096234E+00    0.338218249388296783E+03    0.855507891599994297E+00   -0.290033455484541811E+02
    0.276657021386589122E+03    0.876217404919804999E+01   -0.527359289679725229E+00    0.349217132025910132E+03    0.773929703490548238E+00   -0.290009679149508592E+02
    0.304741467195779592E+03    0.915465399056468598E+01   -0.610674278341264198E+00    0.350268183168709697E+03    0.744346522134316235E-01   -0.289982434006461069E+02
    0.332026818732124184E+03    0.965580684345099272E+01   -0.502059099459904346E+00    0.393625056386006349E+03    0.686257199652124616E+00   -0.289682754983106854E+02
    0.354381621706520889E+03    0.100447335483970424E+02   -0.754978135224277924E+00    0.343839783024539997E+03    0.889135470234919678E+00   -0.289643873201383606E+02
    0.349925889119421754E+03    0.990326323649066431E+01   -0.739829692112857540E+00    0.326876809081773558E+03    0.520948786064959757E+00   -0.289311058087132409E+02
    0.361156634221288186E+03    0.100953190174772427E+02   -0.484925626898623729E+00    0.346085758656236180E+03    0.329863738643757676E+00   -0.289163875063035647E+02
    0.374405733411219785E+03    0.987109909900495452E+01   -0.288684135995644908E+00    0.370802807770726190E+03    0.558541551449608376E+00   -0.288979081378679794E+02
    0.257141707484711048E+03    0.842057615194758924E+01   -0.381475998574844155E+00    0.377871456740818417E+03    0.405705004414285697E+00   -0.288646168319897818E+02
    0.297327768086827234E+03    0.908821717381320937E+01   -0.481077954934343577E+00    0.327437311868343102E+03    0.993167499122916686E+00   -0.288614790392973042E+02
    0.312101879969986783E+03    0.918322274939249894E+01   -0.391699482909704688E+00    0.344580304300746150E+03    0.645853402227366313E+00   -0.288509399877285375E+02
    0.347391393077273960E+03    0.982253286950353477E+01   -0.663579820058038727E+00    0.386873772742028621E+03    0.626156869488651568E+00   -0.288468181349707748E+02
    0.322902186618199266E+03    0.950332296602845972E+01   -0.652875784476994792E+00    0.347217505754440083E+03    0.355795109421054911E+00   -0.288376096852880224E+02
    0.292445838435196038E+03    0.899269072389320101E+01   -0.367080865032497705E+00    0.310615409586758744E+03    0.968427723482410685E+00   -0.288330815570432399E+02
    0.317225064456691541E+03    0.941495450640674214E+01   -0.600779563112082027E+00    0.349962670008383611E+03    0.159555265995145801E+00   -0.288066981457387428E+02
    0.339496220040620074E+03    0.972653766295997002E+01   -0.326244379592085298E+00    0.440638638402006052E+03    0.186603820859494812E+00   -0.288059647869092856E+02
    0.192097592979750658E+03    0.745160624688198503E+01   -0.355971352410224817E+00    0.389461048225417528E+03    0.281686993003853858E+00   -0.288039072185054685E+02
    0.235817535681615055E+03    0.810754692753518746E+01   -0.277689611863661145E+00    0.328498888415596980E+03    0.494426443627474788E-01   -0.287784761557577902E+02
    0.240970132855111729E+03    0.819041394834445313E+01   -0.369002605142690676E+00    0.342972536354579915E+03    0.900079933741915056E-01   -0.287773668264190334E+02
    0.185563375629463650E+03    0.725399251924431443E+01   -0.356245446103240049E+00    0.369557079767007792E+03    0.724745984190683923E+00   -0.287701240837083603E+02
    0.343751087038969843E+03    0.985403774858011516E+01   -0.262388819305101606E+00    0.327273370646513627E+03    0.112191066257058270E+00   -0.287687660000218060E+02
    0.362161886236786813E+03    0.987684205495797940E+01   -0.463530179516945751E+00    0.349248156093106559E+03    0.430995633515660448E+00   -0.287672736338579753E+02
