    0.358179663343576237E+03    0.957648871599182527E+01   -0.532419926069304772E+00    0.423744613300499282E+03    0.922708555911907147E+00   -0.351152691857910781E+02
    0.332797989268332287E+03    0.921859853224029635E+01   -0.367514797352072264E+00    0.321270167840032116E+03    0.886395509887126010E+00   -0.336825123933785093E+02
    0.434802409931577472E+03    0.976508339879206844E+01   -0.293593365181611610E+00    0.499791733693681124E+03    0.655549627701352722E+00   -0.332367276041422244E+02
    0.445178265022295932E+03    0.101050752062682427E+02   -0.514727659977949781E+00    0.295797462198042808E+03    0.406214868378507232E+00   -0.330432200041712534E+02
    0.458563608079991241E+03    0.970547429433516129E+01   -0.459695137584764435E+00    0.402161652969803640E+03    0.292521972621248572E+00   -0.330227215026532548E+02
    0.396800897142615895E+03    0.980201856218405254E+01   -0.567346300014806459E+00    0.312477370524538287E+03    0.498573023296548290E+00   -0.328637874817267033E+02
    0.427371631355248383E+03    0.100510103723865214E+02   -0.869420118353734672E+00    0.421294606155286431E+03    0.797902397182221224E+00   -0.327228747230293848E+02
    0.422693159952426640E+03    0.981760638491703830E+01   -0.495796476882098602E+00    0.449129638847544243E+03    0.405541183413726469E+00   -0.325457049949776263E+02
    0.411650072723983158E+03    0.997601383059235225E+01   -0.840607905190083660E+00    0.386232786223415928E+03    0.894338927954522300E+00   -0.325237752211583810E+02
    0.394239603516176658E+03    0.965369217521072542E+01   -0.409593162965104618E+00    0.379042064737130318E+03    0.984437043606818607E+00   -0.324782566989560166E+02
    0.351432992740968189E+03    0.973511559917769986E+01   -0.778866356403994597E+00    0.352928747220685295E+03    0.328960730463811468E+00   -0.323748081726299120E+02
    0.341636275097960436E+03    0.931298108681850678E+01   -0.333749537103118499E+00    0.359458103381217086E+03    0.256102924652935438E+00   -0.323682585586626175E+02
    0.392841536088286091E+03    0.991545538831511131E+01   -0.661980732089479940E+00    0.454167333650899479E+03    0.601298716351070905E+00   -0.322770245373345546E+02
    0.362966654309275100E+03    0.964436344067115314E+01   -0.483952194078549613E+00    0.315585147406461488E+03    0.872450418291225827E+00   -0.321708984744571751E+02
    0.413299277504920610E+03    0.967610456417995124E+01   -0.348567073633084146E+00    0.393444999383746335E+03    0.911538527668494636E+00   -0.320689166584928174E+02
    0.330838778743508385E+03    0.935818654975408393E+01   -0.443307797599967301E+00    0.427410450326183422E+03    0.248110107388856832E+00   -0.319285500995706748E+02
    0.458058876481276684E+03    0.991002919426050077E+01   -0.282867687130747836E+00    0.401554068675616463E+03    0.263735253451466256E+00   -0.318806329139906381E+02
    0.313256161643825692E+03    0.900383591411230100E+01   -0.433401929548842269E+00    0.371914018460948341E+03    0.168411971089249601E+00   -0.317690114066302236E+02
    0.441426668413679693E+03    0.100758495529496663E+02   -0.669229189573379291E+00    0.302554738469067331E+03    0.740334432574899837E+00   -0.317608335249965563E+02
    0.417465365195825768E+03    0.100165428238401457E+02   -0.488288088554105215E+00    0.494204833710246305E+03    0.880372281411569535E+00   -0.316384650672000234E+02
    0.441728184354502787E+03    0.998090274827023549E+01   -0.598042368081022513E+00    0.303200387034881317E+03    0.812155158292783980E-01   -0.315967422171538139E+02
    0.337646229001310360E+03    0.946621744386666464E+01   -0.509131718059010474E+00    0.326807742926612093E+03    0.309233344441796565E+00   -0.315944014819451340E+02
    0.406968261918149835E+03    0.100213837900618508E+02   -0.808271662262317392E+00    0.419050598578898928E+03    0.856425551373794280E+00   -0.315780398865502860E+02
    0.400549030855489661E+03    0.100610133210683372E+02   -0.447284908441706985E+00    0.424104510858933509E+03    0.234143349296343534E+00   -0.315464201950305778E+02
    0.397553026967687231E+03    0.982852183535261048E+01   -0.446434539003071507E+00    0.298430731556696855E+03    0.779797012214276108E+00   -0.315445352182719425E+02
    0.276851806081490565E+03    0.847638864210486709E+01   -0.254694004803909468E+00    0.410427837689923706E+03    0.688231508084745980E+00   -0.314370362187008752E+02
    0.447073620021737781E+03    0.994790217868804660E+01   -0.735032202926487965E+00    0.356918414776377858E+03    0.979285034475904315E+00   -0.313131285271529691E+02
    0.390480828381202514E+03    0.966272235517160638E+01   -0.290168016943634921E+00    0.460174469505352533E+03    0.912857027947358679E+00   -0.312396428937049251E+02
    0.410494962385409679E+03    0.994244275448263437E+01   -0.368037440893471235E+00    0.290797298504474156E+03    0.478676225820958368E+00   -0.312196008796255562E+02
    0.410967651853848167E+03    0.994544087527985710E+01   -0.660980533969736772E+00    0.441614557419901359E+03    0.309407270550901170E+00   -0.312193799256206859E+02
    0.390728989185706439E+03    0.984028784737668616E+01   -0.464661019334621006E+00    0.301260018981605754E+03    0.193728149098342156E+00   -0.311811277394430206E+02
    0.393053692997332519E+03    0.100211068688604161E+02   -0.700554686951147865E+00    0.329665817832692483E+03    0.616788996212806029E+00   -0.310997539030461070E+02
    0.267573902587169357E+03    0.835726187692720757E+01   -0.274181579502228878E+00    0.345870551470085502E+03    0.512330379571392158E+00   -0.310904511157873387E+02
    0.377062747952346854E+03    0.960600767519090759E+01   -0.329478224318625390E+00    0.427354387415728183E+03    0.157030227545835149E+00   -0.310792210874857382E+02
    0.448404470286946378E+03    0.977732696699946224E+01   -0.450918248302143887E+00    0.405184495615028084E+03    0.659718502459920142E+00   -0.310653850318686438E+02
    0.366307492874307513E+03    0.976084405924270726E+01   -0.340774123706161003E+00    0.460326141581904665E+03    0.922379385075567826E+00   -0.310407214362754793E+02
    0.308251528822013086E+03    0.902618221577007418E+01   -0.359230106641651670E+00    0.356196867364862612E+03    0.218304995864448931E+00   -0.310057076972943904E+02
    0.182630908633785623E+03    0.701523668083832952E+01   -0.533142483180885751E+00    0.373027421075442362E+03    0.724213828119104841E+00   -0.309131182931488411E+02
    0.419470424053917611E+03    0.999849947510199399E+01   -0.793566230721521215E+00    0.354569587996218729E+03    0.899607134532460329E+00   -0.308686437205525692E+02
